Port Name,Year,Month,Trucks,Loaded Truck Containers,Empty Truck Containers,Trains,Loaded Rail Containers,Empty Rail Containers,Train Passengers,Buses,Bus Passengers,Personal Vehicles,Personal Vehicle Passengers,Pedestrians,City,State
TX: El Paso                                                 ,1995, 08 - AUG,63350,0,0,86,0,0,0,301,7660,1390482,3196499,360928,El Paso                                                 ,TX
TX: El Paso                                                 ,1995, 09 - SEP,48592,0,0,653,0,0,0,229,5143,1331036,3060172,397725,El Paso                                                 ,TX
TX: El Paso                                                 ,1995, 10 - OCT,50058,0,0,52,0,0,0,528,9331,1377101,3147033,381552,El Paso                                                 ,TX
TX: El Paso                                                 ,1995, 11 - NOV,50896,0,0,54,0,0,0,369,7816,1244046,2840526,320318,El Paso                                                 ,TX
TX: El Paso                                                 ,1995, 12 - DEC,42294,0,0,52,0,0,0,429,8519,1303587,2983305,351168,El Paso                                                 ,TX
TX: Fabens                                                  ,1995, 01 - JAN,23,0,0,0,0,0,0,0,0,47599,142797,2468,Fabens                                                  ,TX
TX: Fabens                                                  ,1995, 02 - FEB,33,0,0,0,0,0,0,0,0,48000,148931,3412,Fabens                                                  ,TX
TX: Fabens                                                  ,1995, 03 - MAR,49,0,0,0,0,0,0,0,0,53733,166346,4048,Fabens                                                  ,TX
TX: Fabens                                                  ,1995, 04 - APR,29,0,0,0,0,0,0,0,0,48327,150309,3865,Fabens                                                  ,TX
TX: Fabens                                                  ,1995, 05 - MAY,19,0,0,0,0,0,0,0,0,51835,161318,4201,Fabens                                                  ,TX
TX: Fabens                                                  ,1995, 06 - JUN,15,0,0,0,0,0,0,0,0,49442,153874,3694,Fabens                                                  ,TX
TX: Fabens                                                  ,1995, 07 - JUL,14,0,0,0,0,0,0,0,0,49743,155136,3700,Fabens                                                  ,TX
TX: Fabens                                                  ,1995, 08 - AUG,6,0,0,0,0,0,0,0,0,45023,140991,4001,Fabens                                                  ,TX
TX: Fabens                                                  ,1995, 09 - SEP,23,0,0,0,0,0,0,0,0,47139,146717,3889,Fabens                                                  ,TX
TX: Fabens                                                  ,1995, 10 - OCT,15,0,0,0,0,0,0,0,0,51482,160439,2170,Fabens                                                  ,TX
TX: Fabens                                                  ,1995, 11 - NOV,12,0,0,0,0,0,0,0,0,48579,151107,2362,Fabens                                                  ,TX
TX: Fabens                                                  ,1995, 12 - DEC,11,0,0,0,0,0,0,0,0,56468,168959,2903,Fabens                                                  ,TX
TX: Hidalgo                                                 ,1995, 01 - JAN,13805,0,0,0,0,0,0,2889,47822,475494,1664230,188507,Hidalgo                                                 ,TX
TX: Hidalgo                                                 ,1995, 02 - FEB,14681,0,0,0,0,0,0,3074,52726,445999,1435588,183575,Hidalgo                                                 ,TX
TX: Hidalgo                                                 ,1995, 03 - MAR,17561,0,0,0,0,0,0,3259,59965,490086,1715301,202770,Hidalgo                                                 ,TX
TX: Hidalgo                                                 ,1995, 04 - APR,14773,0,0,0,0,0,0,2903,57413,472048,1652168,179067,Hidalgo                                                 ,TX
TX: Hidalgo                                                 ,1995, 05 - MAY,15088,0,0,0,0,0,0,2866,55709,480388,1681359,362151,Hidalgo                                                 ,TX
TX: Hidalgo                                                 ,1995, 06 - JUN,15160,0,0,0,0,0,0,3023,60532,453250,1586376,151746,Hidalgo                                                 ,TX
TX: Hidalgo                                                 ,1995, 07 - JUL,13509,0,0,0,0,0,0,3089,56880,488893,1711126,165508,Hidalgo                                                 ,TX
TX: Hidalgo                                                 ,1995, 08 - AUG,14646,0,0,0,0,0,0,3167,56971,475208,1663228,356437,Hidalgo                                                 ,TX
TX: Hidalgo                                                 ,1995, 09 - SEP,14054,0,0,0,0,0,0,3156,61395,452179,1582626,153625,Hidalgo                                                 ,TX
TX: Hidalgo                                                 ,1995, 10 - OCT,15354,0,0,0,0,0,0,3203,57201,456655,1598293,179060,Hidalgo                                                 ,TX
TX: Hidalgo                                                 ,1995, 11 - NOV,14810,0,0,0,0,0,0,3065,54695,452685,1584398,196617,Hidalgo                                                 ,TX
TX: Hidalgo                                                 ,1995, 12 - DEC,14018,0,0,0,0,0,0,3432,61809,487546,5990046,222493,Hidalgo                                                 ,TX
TX: Laredo                                                  ,1995, 01 - JAN,57519,0,0,436,0,0,0,1901,38020,477073,1192683,253525,Laredo                                                  ,TX
TX: Laredo                                                  ,1995, 02 - FEB,59771,0,0,422,0,0,0,1588,31760,422071,483665,193603,Laredo                                                  ,TX
TX: Laredo                                                  ,1995, 03 - MAR,68529,0,0,408,0,0,0,1853,37183,447680,1118079,292669,Laredo                                                  ,TX
TX: Laredo                                                  ,1995, 04 - APR,59281,0,0,467,0,0,0,1802,36897,522611,1306588,240173,Laredo                                                  ,TX
TX: Laredo                                                  ,1995, 05 - MAY,69421,0,0,452,0,0,0,1732,20712,501375,1252877,240599,Laredo                                                  ,TX
TX: Laredo                                                  ,1995, 06 - JUN,59747,0,0,411,0,0,0,1667,20319,479149,1196788,233513,Laredo                                                  ,TX
TX: Laredo                                                  ,1995, 07 - JUL,58636,0,0,410,0,0,0,1846,22620,514841,1285974,269840,Laredo                                                  ,TX
TX: Laredo                                                  ,1995, 08 - AUG,62885,0,0,407,0,0,0,1734,20456,500488,1250643,247502,Laredo                                                  ,TX
TX: Laredo                                                  ,1995, 09 - SEP,57955,0,0,425,0,0,0,1599,19151,434356,1085024,256077,Laredo                                                  ,TX
TX: Laredo                                                  ,1995, 10 - OCT,68374,0,0,370,0,0,0,1754,20686,446027,1113917,309288,Laredo                                                  ,TX
TX: Laredo                                                  ,1995, 11 - NOV,65013,0,0,364,0,0,0,1610,19660,508275,1270687,281213,Laredo                                                  ,TX
TX: Laredo                                                  ,1995, 12 - DEC,60110,0,0,353,0,0,0,2105,24772,528713,1318551,294503,Laredo                                                  ,TX
